RESULT ALG RULESETSIZE SEED SMOOTH ADDRESS_SCOPE APP_SCOPE PA PB SCALE AVG MIN_AVG32 MAX_AVG32 MEM_AVG MINMEM_AVG32 MAXMEM_AVG32
RESULT followfast 256 acl5_seed 2 0.5 -0.1 10 1000 1000 1.1280096875 1.1078299999999999 1.17337 2012.875 1864 2068
RESULT followfast 256 acl5_seed 2 0.5 -0.1 10 10000 1000 1.026019375 1.00813 1.18359 2029.125 1936 2080
RESULT followfast 256 fw1_seed 2 0.5 -0.1 10 1 1000 82.83673125 70.5416 90.1299 11420.0 8632 14516
RESULT followfast 256 fw1_seed 2 0.5 -0.1 10 10 1000 47.426034375 35.7473 59.6385 11169.625 8052 13440
RESULT followfast 256 fw1_seed 2 0.5 -0.1 10 100 1000 30.9057875 20.2846 40.7825 11459.375 8108 15632
RESULT followfast 256 fw1_seed 2 0.5 -0.1 10 1000 1000 25.46620625 13.4128 39.3692 11009.5 7772 13744
RESULT followfast 256 fw1_seed 2 0.5 -0.1 10 10000 1000 24.743938437500002 8.80002 54.3523 11731.375 8080 14276
RESULT followfast 256 fw2_seed 2 0.5 -0.1 10 1 1000 82.39700625 76.8184 87.5625 12842.5 8776 16924
RESULT followfast 256 fw2_seed 2 0.5 -0.1 10 10 1000 47.15688125 38.2699 59.1668 12358.125 8488 19056
RESULT followfast 256 fw2_seed 2 0.5 -0.1 10 100 1000 34.810290625 23.2639 45.1906 12797.75 8488 17488
RESULT followfast 256 fw2_seed 2 0.5 -0.1 10 1000 1000 32.851509375 18.1683 46.0631 12655.375 9808 15644
RESULT followfast 256 fw2_seed 2 0.5 -0.1 10 10000 1000 27.892545312499998 7.28895 54.3841 12527.0 8848 17532
RESULT followfast 256 fw3_seed 2 0.5 -0.1 10 1 1000 84.35649687499999 78.1631 88.1531 11439.875 8612 13420
RESULT followfast 256 fw3_seed 2 0.5 -0.1 10 10 1000 53.184559375 45.438 59.9876 11502.0 9156 14456
RESULT followfast 256 fw3_seed 2 0.5 -0.1 10 100 1000 37.107584375 29.9584 46.8942 11547.125 9456 13668
RESULT followfast 256 fw3_seed 2 0.5 -0.1 10 1000 1000 32.300743749999995 18.0155 44.8738 11910.5 8484 15080
RESULT followfast 256 fw3_seed 2 0.5 -0.1 10 10000 1000 28.15106875 11.5062 43.745 11672.5 9408 14032
RESULT followfast 256 fw4_seed 2 0.5 -0.1 10 1 1000 86.54083749999998 81.0907 90.3527 10918.75 8452 12852
RESULT followfast 256 fw4_seed 2 0.5 -0.1 10 10 1000 49.31719687499999 40.5811 57.9765 11172.625 7240 13968
RESULT followfast 256 fw4_seed 2 0.5 -0.1 10 100 1000 35.057868750000004 21.3738 45.7946 11220.75 8332 14748
RESULT followfast 256 fw4_seed 2 0.5 -0.1 10 1000 1000 33.355478125 15.6758 47.7188 11342.375 7512 15172
RESULT followfast 256 fw4_seed 2 0.5 -0.1 10 10000 1000 22.6067140625 3.1957400000000002 52.1936 11141.625 8864 16332
RESULT followfast 256 fw5_seed 2 0.5 -0.1 10 1 1000 92.999065625 87.0921 102.0 14975.25 11500 18424
RESULT followfast 256 fw5_seed 2 0.5 -0.1 10 10 1000 66.845503125 60.2724 74.4303 15188.0 12360 18744
RESULT followfast 256 fw5_seed 2 0.5 -0.1 10 100 1000 48.744803125000004 39.7294 57.1283 14771.75 11784 17112
RESULT followfast 256 fw5_seed 2 0.5 -0.1 10 1000 1000 44.912178125 28.615 59.4425 15382.125 13268 20104
RESULT followfast 256 fw5_seed 2 0.5 -0.1 10 10000 1000 34.239103125 17.4448 66.6549 15172.25 11920 18880
RESULT followfast 256 ipc1_seed 2 0.5 -0.1 10 1 1000 78.617059375 74.6409 84.9231 4956.625 3304 6240
RESULT followfast 256 ipc1_seed 2 0.5 -0.1 10 10 1000 24.488765625 18.7323 30.7848 4939.375 3388 6404
RESULT followfast 256 ipc1_seed 2 0.5 -0.1 10 100 1000 11.136908125000001 5.93325 19.9222 4680.625 3224 6420
RESULT followfast 256 ipc1_seed 2 0.5 -0.1 10 1000 1000 8.056109375 3.79397 13.4671 4872.125 3492 6024
RESULT followfast 256 ipc1_seed 2 0.5 -0.1 10 10000 1000 11.556810625 1.11881 29.4846 4872.5 3412 6100
RESULT followfast 256 ipc2_seed 2 0.5 -0.1 10 1 1000 62.63529375 42.3508 75.5051 7035.5 3856 9984
RESULT followfast 256 ipc2_seed 2 0.5 -0.1 10 10 1000 35.140503124999995 22.9216 48.2057 7030.0 4720 9944
RESULT followfast 256 ipc2_seed 2 0.5 -0.1 10 100 1000 25.69998125 13.1367 36.6183 7327.75 4616 10400
RESULT followfast 256 ipc2_seed 2 0.5 -0.1 10 1000 1000 23.1047875 13.2672 34.4548 7072.0 5240 10496
RESULT followfast 256 ipc2_seed 2 0.5 -0.1 10 10000 1000 24.998803125000002 11.8972 46.1337 7232.375 4328 9928
RESULT efficuts 256 acl1_seed 2 0.5 -0.1 10 1 1000 10.21648875 3.96538 28.4225 9796.875 9642 9962
RESULT efficuts 256 acl1_seed 2 0.5 -0.1 10 10 1000 8.620478125 3.7424699999999995 16.8752 9636.5 1568 13972
RESULT efficuts 256 acl1_seed 2 0.5 -0.1 10 100 1000 9.8411446875 3.20783 19.6977 9755.125 9630 9894
RESULT efficuts 256 acl1_seed 2 0.5 -0.1 10 1000 1000 10.1100215625 3.75335 22.4439 9163.375 1544 10126
