Follow	9368	93683	10	0.192377	0	0	0.356366	3.80395	0.262884
Follow	9368	93680	10	0.180679	0	0	0.358477	3.82661	0.261328
Follow	9368	93680	10	0.179115	0	0	0.356157	3.80185	0.26303
Follow	9368	100440	10	0.168688	0	0	0.00275012	0.0273807	36.522
Follow	945	94515	10	0.018099	0	0	0.0175418	0.185598	5.38798
Follow	945	94515	10	0.0250794	0	0	0.017186	0.181833	5.49954
